,generated question,gold question
8523,Who are the major denominations in the Western areas of the Coast Region?,What religion is the western region mostly?
8524,How many Hindu people live in Kenya?,How much of the population is Hindu?
8525,"Who are in the group that treat 80% of the population who visit dispensaries, health centres and private clinics in rural and under-served urban areas?",Who treats the majority of the population medically?
8526,Who are complicated cases referred to?,Who sees a patient after a nurse can not help anymore?
8527,Who are the qualified nurses the country has?,How many registered nurses were in Kenya in 2011?
8528,Who are in the workforce the most?,How many doctors were in Kenya in 2011?
8529,What connects poverty directly with a country's economic performance and wealth distribution?,What directly correlates with the country's economic performance and wealth distribution?
8530,Who is in the middle?,How many Kenyans are living below the poverty level?
8531,What are the biggest causes of mortality in Kenyans?,What are the biggest burdens?
8532,Who is largely to blame for preventable diseases in Kenya?,What is to blame for the burdens in health care in Kenya?
8533,How many million people lived below poverty level?,How many cases of malaria did Kenya report in 2006?
8534,Who introduced Kenya's first educational system?,Who introduced the first system of education?
8535,When was Kenya considered independent?,When did Kenya gain independance?
8536,Who was formed at the same time as Kenya's independence?,What was formed to introduce changes that would reflect the nation's sovereignty?
8537,What was the goal of the Ominde Commission?,What did the Ominde Commission do?
8538,What happened in the middle of the last decade?,What system was adopted for education?
8539,What was the goal of the Working Party?,What was the Presidential Working Party on the Second University commissioned to do?
8540,What education system was recommended by the committee?,What did they want the educational system to be?
8541,What education system was recommended by the committee?,What is the edcuation system currently?
8542,When finally did the students graduate from Kenyan Universities?,When did the last batch of students that followed the former system graudate?
8543,When was the system launched?,When was the 8-4-4 system launched?
8544,What subjects does the 8–4–4 system put more emphasis on?,What was the emphasis focuses on?
8545,Who got paid more as the consequence of the system?,Why were vocational subjects most important?
8546,When was the Government of Kenya finally able to bring in free primary education?,When was free primary school introduced?
8547,How much did the primary school enrolment increase?,How much did enrollment increase?
8548,When does basic formal education start?,What age does basic education start?
8549,Who is in the formal education from six to 12 years?,What is the break down of years at different level of education?
8550,Who can leave school at the end of the primary school?,What do students do after primary school?
8551,Who can get a higher diploma after obtaining a specialised higher diploma qualification?,What can students that complete high school have opportunites to do?
8552,Who is the country's literacy level?,What is Kenya's literacy rate?
8553,Who is pre school targeted at?,Preschool targest what age children?
8554,Who is pre school an integral component of?,What is preschool required for?
8555,Who is prepared at the end of primary education?,What does the KCPE determine?
8556,Who is the national examination at end of Form Four?,What is the exam at the end of Form Four?
8557,"Who is mandated to establish, equip, manage and maintain national and public libraries in the country?",Who leads the National and Public Library Servies?
8558,What is KNLS mandated to do?,What is the KNLS responsible for?
8559,What is the public library seen as?,What is the public library seen as to Kenyans?
8560,What is the advantage of the public library?,Why is the public library known as a people's university?
8561,What are five different types of sports Kenya is active in?,What sports are Kenyans active in?
8562,What is the country best known for?,What is the country known for?
8563,Who continue to dominate the world of distance running?,Who dominates the world of long distance running?
8564,Who has reduced the Kenyan athletes’ dominance in distance running?,What countries does Kenya compete with for long distance running?
8565,How many medals did the country receive?,How many gold medals did Kenya win during the Beijing Olympics?
8566,Who was Kenya considered as the most successful?,How well did Kenya do in the Beijing Olympics?
8567,Who won the jackpot for the 800m?,What else did Pamela Jelimo win after the Olympics?
8568,What controversy in Kenyan athletics circles?,Why has there been controversy in Kenyan athletics?
8569,Most of these defections occur due to what?,Why do these defections occur?
8570,What has Kenya been a dominant force in?,What sport has Kenyan women been a dominate force?
8571,What is another popular and the most successful team sport in Kenya?,What is the most successful team sport in Kenya?
8572,When finally reached the semi finals of the Cricket World Cup?,When did Kenya reach the semi-finals?
8573,Who is Kenya's present captain?,Who is the current captian of the cricket team?
8574,When was the suspension lifted by FIFA?,When was the suspension by FIFA lifted?
8575,Who is in the motor rallying arena?,What is Kenya the home of?
8576,What is the common recognition the Safari Rally has?,What is the Safair Rally known as?
8577,Who are the best rally drivers from last year?,Who are some of the best rally drivers that have won the rally?
8578,What do Kenyans generally eat?,How many meals a day do normal Kenyans eat?
8579,Who usually have the meals at their home?,What time do they normally have tea?
8580,What is breakfast considered as the country’s traditional meal?,What are some normal breakfast foods?
8581,Who usually eats the ugali in Kenya for lunch or supper?,What is normally eaten for lunch and supper?
8582,Who set up the IPCC?,What organization is the IPCC a part of?
8583,Who were the two organizations the UN established the IPCC?,What UN organizations established the IPCC?
